,YEAR,WEEK,RANK,PLAYER,REC,TGT,REC YDS,Y/R,LG,20+,REC TD,ATT,RUSH YDS,RUSH TD,FL,G,Zero PPR,Half PPR,One PPR
1686,2021,14,52,Josh Reynolds (DET) ,3,5,52,17.3,20,1,0,0,0,0,0,1,5.2,6.7,8.2
1687,2021,14,53,Jerry Jeudy (DEN) ,5,6,47,9.4,21,1,0,0,0,0,0,1,4.7,7.2,9.7
1688,2021,14,56,DK Metcalf (SEA) ,4,8,43,10.8,22,1,0,0,0,0,0,1,4.3,6.3,8.3
1689,2021,14,57,Marquise Brown (ARI) ,5,8,41,8.2,12,0,0,0,0,0,0,1,4.1,6.6,9.1
1690,2021,14,59,Adam Humphries (FA) ,4,7,34,8.5,14,0,0,0,0,0,0,1,3.4,5.4,7.4
1691,2021,14,60,Marquez Callaway (NO) ,2,4,34,17,26,1,0,0,0,0,0,1,3.4,4.4,5.4
1692,2021,14,61,Laviska Shenault Jr. (CAR) ,4,7,34,8.5,14,0,0,0,0,0,0,1,3.4,5.4,7.4
1693,2021,14,62,Tre'Quan Smith (NO) ,3,3,33,11,21,1,0,0,0,0,0,1,3.3,4.8,6.3
1694,2021,14,63,Julio Jones (TB) ,4,6,33,8.3,16,0,0,0,0,0,0,1,3.3,5.3,7.3
1695,2021,14,64,Ray-Ray McCloud (SF) ,6,8,32,5.3,10,0,0,0,0,0,0,1,3.2,6.2,9.2
1696,2021,14,66,Byron Pringle (CHI) ,1,1,28,28,28,1,0,0,0,0,0,1,2.8,3.3,3.8
1697,2021,14,67,Keelan Cole Sr. (LV) ,1,6,27,27,27,1,0,0,0,0,0,1,2.7,3.2,3.7
1698,2021,14,68,Sterling Shepard (NYG) ,2,4,27,13.5,24,1,0,0,0,0,0,1,2.7,3.7,4.7
1699,2021,14,69,Emmanuel Sanders (FA) ,1,1,25,25,25,1,0,0,0,0,0,1,2.5,3,3.5
1700,2021,14,71,Tim Patrick (DEN) ,2,5,21,10.5,13,0,0,0,0,0,0,1,2.1,3.1,4.1
1701,2021,14,72,Marquez Valdes-Scantling (KC) ,3,5,20,6.7,8,0,0,0,0,0,0,1,2,3.5,5
1702,2021,14,73,Chris Conley (TEN) ,2,2,20,10,13,0,0,0,0,0,0,1,2,3,4
1703,2021,14,74,Jamison Crowder (BUF) ,3,6,19,6.3,11,0,0,0,0,0,0,1,1.9,3.4,4.9
1704,2021,14,76,Darnell Mooney (CHI) ,1,5,19,19,19,0,0,0,0,0,0,1,1.9,2.4,2.9
1705,2021,14,77,Cedrick Wilson Jr. (MIA) ,2,2,18,9,13,0,0,0,0,0,0,1,1.8,2.8,3.8
1706,2021,14,80,Devin Duvernay (BAL) ,2,5,14,7,11,0,0,1,3,0,0,1,1.7,2.7,3.7
1707,2021,14,83,Rondale Moore (ARI) ,3,4,5,1.7,7,0,0,2,11,0,0,1,1.6,3.1,4.6
1708,2021,14,84,Kenny Golladay (NYG) ,2,8,15,7.5,10,0,0,0,0,0,0,1,1.5,2.5,3.5
1709,2021,14,85,Allen Robinson II (LAR) ,2,6,14,7,8,0,0,0,0,0,0,1,1.4,2.4,3.4
1710,2021,14,89,Courtland Sutton (DEN) ,1,2,9,9,9,0,0,0,0,0,0,1,0.9,1.4,1.9
1711,2021,14,96,Isaiah McKenzie (BUF) ,1,1,5,5,5,0,0,0,0,0,0,1,0.5,1,1.5
1712,2021,14,97,Zay Jones (JAC) ,5,7,25,5,9,0,0,0,0,0,1,1,0.5,3,5.5
1713,2021,15,1,Cooper Kupp (LAR) ,9,13,136,15.1,42,6,2,1,1,0,0,1,25.7,30.2,34.7
1714,2021,15,2,Brandin Cooks (HOU) ,7,10,102,14.6,43,4,2,0,0,0,0,1,22.2,25.7,29.2
1715,2021,15,3,Tyreek Hill (MIA) ,12,13,148,12.3,40,5,1,0,0,0,0,1,20.8,26.8,32.8
1716,2021,15,4,Gabe Davis (BUF) ,5,7,85,17,28,2,2,0,0,0,0,1,20.5,23,25.5
1717,2021,15,5,Marquez Valdes-Scantling (KC) ,5,7,98,19.6,31,4,1,0,0,0,0,1,15.8,18.3,20.8
1718,2021,15,6,Tyler Boyd (CIN) ,5,6,96,19.2,56,4,1,0,0,0,0,1,15.6,18.1,20.6
1719,2021,15,7,Amon-Ra St. Brown (DET) ,8,11,90,11.3,37,2,1,1,5,0,0,1,15.5,19.5,23.5
1720,2021,15,8,Christian Kirk (JAC) ,9,12,94,10.4,26,2,1,0,0,0,0,1,15.4,19.9,24.4
1721,2021,15,9,Russell Gage (TB) ,8,12,91,11.4,21,2,1,0,0,0,0,1,15.1,19.1,23.1
1722,2021,15,10,Deebo Samuel (SF) ,4,5,60,15,30,3,0,6,29,1,0,1,14.9,16.9,18.9
1723,2021,15,11,Keenan Allen (LAC) ,6,10,78,13,29,1,1,0,0,0,0,1,13.8,16.8,19.8
1724,2021,15,12,Josh Reynolds (DET) ,6,6,68,11.3,22,1,1,0,0,0,0,1,12.8,15.8,18.8
1725,2021,15,13,DeVante Parker (NE) ,4,8,68,17,37,2,1,0,0,0,0,1,12.8,14.8,16.8
1726,2021,15,14,Marquez Callaway (NO) ,6,9,112,18.7,40,5,0,0,0,0,0,1,11.2,14.2,17.2
1727,2021,15,15,Justin Jefferson (MIN) ,4,10,47,11.8,18,0,1,0,0,0,0,1,10.7,12.7,14.7
1728,2021,15,16,Davante Adams (LV) ,6,7,44,7.3,16,0,1,0,0,0,0,1,10.4,13.4,16.4
1729,2021,15,17,Tim Patrick (DEN) ,3,5,42,14,25,1,1,0,0,0,0,1,10.2,11.7,13.2
1730,2021,15,18,Braxton Berrios (NYJ) ,1,1,26,26,4,1,0,2,10,1,0,1,9.6,10.1,10.6
1731,2021,15,19,Stefon Diggs (BUF) ,4,7,35,8.8,11,0,1,0,0,0,0,1,9.5,11.5,13.5
1732,2021,15,20,Greg Ward (PHI) ,2,3,28,14,19,0,1,0,0,0,0,1,8.8,9.8,10.8
1733,2021,15,22,Jalen Guyton (LAC) ,2,2,10,5,6,0,1,0,0,0,0,1,7,8,9
1734,2021,15,23,DJ Moore (CAR) ,6,11,48,8,16,0,0,0,0,0,0,1,4.8,7.8,10.8
1735,2021,15,25,Zay Jones (JAC) ,6,9,67,11.2,16,0,0,0,0,0,0,1,6.7,9.7,12.7
1736,2021,15,27,Darnell Mooney (CHI) ,5,7,63,12.6,27,1,0,1,3,0,0,1,6.6,9.1,11.6
1737,2021,15,28,A.J. Green (ARI) ,4,8,64,16,27,1,0,0,0,0,0,1,6.4,8.4,10.4
1738,2021,15,29,Kendrick Bourne (NE) ,3,3,44,14.7,20,1,0,2,19,0,0,1,6.3,7.8,9.3
1739,2021,15,30,Robbie Anderson (ARI) ,3,8,29,9.7,13,0,0,2,33,0,0,1,6.2,7.7,9.2
1740,2021,15,31,Jalen Reagor (MIN) ,3,3,57,19,34,2,0,0,0,0,0,1,5.7,7.2,8.7
1741,2021,15,33,Jakobi Meyers (NE) ,6,12,44,7.3,10,0,0,1,9,0,0,1,5.3,8.3,11.3
1742,2021,15,34,Olamide Zaccheaus (ATL) ,2,2,53,26.5,49,3,0,0,0,0,0,1,5.3,6.3,7.3
1743,2021,15,35,Kenny Golladay (NYG) ,3,8,53,17.7,36,2,0,0,0,0,0,1,5.3,6.8,8.3
1744,2021,15,37,DK Metcalf (SEA) ,6,12,52,8.7,12,0,0,0,0,0,0,1,5.2,8.2,11.2
1745,2021,15,39,Terry McLaurin (WAS) ,2,4,51,25.5,46,3,0,0,0,0,0,1,5.1,6.1,7.1
1746,2021,15,40,CeeDee Lamb (DAL) ,6,9,50,8.3,16,0,0,0,0,0,0,1,5,8,11
1747,2021,15,41,Laviska Shenault Jr. (CAR) ,4,7,39,9.8,11,0,0,1,10,0,0,1,4.9,6.9,8.9
1748,2021,15,42,Mike Williams (LAC) ,3,9,49,16.3,27,1,0,0,0,0,0,1,4.9,6.4,7.9
1749,2021,15,43,Chris Godwin (TB) ,6,7,49,8.2,23,1,0,0,0,0,0,1,4.9,7.9,10.9
1750,2021,15,44,Diontae Johnson (PIT) ,5,5,38,7.6,16,0,0,1,10,0,0,1,4.8,7.3,9.8
1751,2021,15,45,Donovan Peoples-Jones (CLE) ,4,8,48,12,25,1,0,0,0,0,0,1,4.8,6.8,8.8
1752,2021,15,47,Marquise Brown (ARI) ,10,14,43,4.3,7,0,0,0,0,0,0,1,4.3,9.3,14.3
1753,2021,15,49,Damiere Byrd (ATL) ,5,6,62,12.4,17,0,0,0,0,0,1,1,4.2,6.7,9.2
1754,2021,15,51,Jamison Crowder (BUF) ,5,8,40,8,14,0,0,0,0,0,0,1,4,6.5,9
1755,2021,15,52,DeVonta Smith (PHI) ,3,5,40,13.3,28,1,0,0,0,0,0,1,4,5.5,7
1756,2021,15,54,Brandon Aiyuk (SF) ,1,2,36,36,36,2,0,0,0,0,0,1,3.6,4.1,4.6
1757,2021,15,55,James Washington (DAL) ,3,5,36,12,19,0,0,0,0,0,0,1,3.6,5.1,6.6
1758,2021,15,56,Cole Beasley (FA) ,4,8,35,8.8,12,0,0,0,0,0,0,1,3.5,5.5,7.5
1759,2021,15,57,Nelson Agholor (NE) ,4,6,34,8.5,10,0,0,0,0,0,0,1,3.4,5.4,7.4
1760,2021,15,58,Van Jefferson (LAR) ,2,2,23,11.5,18,0,0,1,10,0,0,1,3.3,4.3,5.3
1761,2021,15,59,Hunter Renfrow (LV) ,3,5,32,10.7,13,0,0,0,0,0,0,1,3.2,4.7,6.2
1762,2021,15,60,Michael Gallup (DAL) ,3,5,32,10.7,19,0,0,0,0,0,0,1,3.2,4.7,6.2
1763,2021,15,63,Allen Lazard (GB) ,2,4,23,11.5,17,0,0,1,5,0,0,1,2.8,3.8,4.8
1764,2021,15,66,Rashard Higgins (CAR) ,3,5,24,8,13,0,0,0,0,0,0,1,2.4,3.9,5.4
1765,2021,15,67,Darius Slayton (NYG) ,2,3,23,11.5,14,0,0,0,0,0,0,1,2.3,3.3,4.3
1766,2021,15,68,Adam Humphries (FA) ,3,6,23,7.7,10,0,0,0,0,0,0,1,2.3,3.8,5.3
1767,2021,15,69,Zach Pascal (PHI) ,1,2,23,23,23,1,0,0,0,0,0,1,2.3,2.8,3.3
1768,2021,15,70,Tee Higgins (CIN) ,2,3,23,11.5,17,0,0,0,0,0,0,1,2.3,3.3,4.3
1769,2021,15,71,Byron Pringle (CHI) ,3,4,22,7.3,10,0,0,0,0,0,0,1,2.2,3.7,5.2
1770,2021,15,72,K.J. Osborn (MIN) ,3,3,21,7,9,0,0,0,0,0,0,1,2.1,3.6,5.1
1771,2021,15,73,Kalif Raymond (DET) ,2,3,20,10,15,0,0,0,0,0,0,1,2,3,4
1772,2021,15,75,T.Y. Hilton (FA) ,1,1,19,19,19,0,0,0,0,0,0,1,1.9,2.4,2.9
1773,2021,15,76,Chase Claypool (CHI) ,0,2,12,0,0,0,0,1,7,0,0,1,1.9,1.9,1.9
1774,2021,15,77,Scotty Miller (TB) ,2,3,18,9,13,0,0,0,0,0,0,1,1.8,2.8,3.8
1775,2021,15,79,Tre'Quan Smith (NO) ,2,3,17,8.5,9,0,0,0,0,0,0,1,1.7,2.7,3.7
1776,2021,15,82,Joshua Palmer (LAC) ,1,1,15,15,15,0,0,0,0,0,0,1,1.5,2,2.5
1777,2021,15,83,Isaiah McKenzie (BUF) ,1,2,7,7,7,0,0,1,8,0,0,1,1.5,2,2.5
1778,2021,15,84,Sterling Shepard (NYG) ,2,6,15,7.5,8,0,0,0,0,0,0,1,1.5,2.5,3.5
1779,2021,15,85,Nico Collins (HOU) ,2,4,14,7,7,0,0,0,0,0,0,1,1.4,2.4,3.4
1780,2021,15,86,Mike Evans (TB) ,1,1,14,14,14,0,0,0,0,0,0,1,1.4,1.9,2.4
1781,2021,15,87,Marvin Jones Jr. (JAC) ,2,4,14,7,9,0,0,0,0,0,0,1,1.4,2.4,3.4
1782,2021,15,88,Quez Watkins (PHI) ,2,2,14,7,9,0,0,0,0,0,0,1,1.4,2.4,3.4
1783,2021,15,90,Cam Sims (WAS) ,1,1,13,13,13,0,0,0,0,0,0,1,1.3,1.8,2.3
1784,2021,15,91,Devin Duvernay (BAL) ,3,3,13,4.3,7,0,0,0,0,0,0,1,1.3,2.8,4.3
1785,2021,15,92,Courtland Sutton (DEN) ,2,7,12,6,7,0,0,0,0,0,0,1,1.2,2.2,3.2
1786,2021,15,93,Chris Conley (TEN) ,2,4,12,6,11,0,0,0,0,0,0,1,1.2,2.2,3.2
1787,2021,15,95,Mecole Hardman (KC) ,2,4,11,5.5,6,0,0,1,0,0,0,1,1.1,2.1,3.1
1788,2021,15,97,Rondale Moore (ARI) ,3,3,9,3,10,0,0,1,1,0,0,1,1,2.5,4
1789,2021,15,99,Keelan Cole Sr. (LV) ,1,2,9,9,9,0,0,0,0,0,0,1,0.9,1.4,1.9
1790,2021,15,100,Amari Cooper (CLE) ,2,5,8,4,5,0,0,0,0,0,0,1,0.8,1.8,2.8
1791,2021,15,102,Michael Pittman Jr. (IND) ,1,5,7,7,7,0,0,0,0,0,0,1,0.7,1.2,1.7
1792,2021,15,103,Odell Beckham Jr. (FA) ,1,3,7,7,7,0,0,0,0,0,0,1,0.7,1.2,1.7
1793,2021,15,107,Rashod Bateman (BAL) ,1,2,5,5,5,0,0,0,0,0,0,1,0.5,1,1.5
1794,2021,15,109,Ja'Marr Chase (CIN) ,1,4,3,3,3,0,0,0,0,0,0,1,0.3,0.8,1.3
1795,2021,16,1,Tee Higgins (CIN) ,12,13,194,16.2,52,6,2,0,0,0,0,1,31.4,37.4,43.4
1796,2021,16,2,Davante Adams (LV) ,10,13,114,11.4,33,2,2,0,0,0,0,1,23.4,28.4,33.4
1797,2021,16,3,A.J. Brown (PHI) ,11,16,145,13.2,42,3,1,0,0,0,0,1,20.5,26,31.5
1798,2021,16,4,Byron Pringle (CHI) ,6,7,75,12.5,22,1,2,0,0,0,0,1,19.5,22.5,25.5
1799,2021,16,5,Deebo Samuel (SF) ,9,11,159,17.7,56,5,0,5,32,0,0,1,19.1,23.6,28.1
1800,2021,16,6,Isaiah McKenzie (BUF) ,11,12,125,11.4,28,1,1,1,-1,0,0,1,18.4,23.9,29.4
1801,2021,16,7,Amon-Ra St. Brown (DET) ,9,11,91,10.1,24,2,1,2,19,0,0,1,17,21.5,26
1802,2021,16,8,Jaylen Waddle (MIA) ,10,12,92,9.2,24,1,1,0,0,0,0,1,15.2,20.2,25.2
1803,2021,16,9,Amari Cooper (CLE) ,7,11,85,12.1,24,1,1,0,0,0,0,1,14.5,18,21.5
1804,2021,16,10,Stefon Diggs (BUF) ,7,13,85,12.1,23,1,1,0,0,0,0,1,14.5,18,21.5
1805,2021,16,11,Tyler Boyd (CIN) ,3,5,85,28.3,68,4,1,0,0,0,0,1,14.5,16,17.5
1806,2021,16,13,DeVonta Smith (PHI) ,5,7,80,16,46,4,1,0,0,0,0,1,14,16.5,19
1807,2021,16,14,K.J. Osborn (MIN) ,5,7,68,13.6,30,2,1,0,0,0,0,1,12.8,15.3,17.8
1808,2021,16,15,Ja'Marr Chase (CIN) ,7,10,125,17.9,22,2,0,0,0,0,0,1,12.5,16,19.5
1809,2021,16,16,Chris Conley (TEN) ,3,3,60,20,41,3,1,0,0,0,0,1,12,13.5,15
1810,2021,16,17,Allen Lazard (GB) ,2,5,45,22.5,34,2,1,1,13,0,0,1,11.8,12.8,13.8
1811,2021,16,18,Justin Jefferson (MIN) ,8,12,116,14.5,34,3,0,0,0,0,0,1,11.6,15.6,19.6
1812,2021,16,19,Cooper Kupp (LAR) ,10,13,109,10.9,37,2,0,1,4,0,0,1,11.3,16.3,21.3
1813,2021,16,20,T.Y. Hilton (FA) ,4,5,51,12.8,39,2,1,0,0,0,0,1,11.1,13.1,15.1
1814,2021,16,21,Joshua Palmer (LAC) ,5,6,43,8.6,12,0,1,0,0,0,0,1,10.3,12.8,15.3
1815,2021,16,22,DK Metcalf (SEA) ,2,5,41,20.5,41,3,1,0,0,0,0,1,10.1,11.1,12.1
1816,2021,16,23,Antonio Brown (FA) ,10,15,101,10.1,22,1,0,0,0,0,0,1,10.1,15.1,20.1
1817,2021,16,24,Hunter Renfrow (LV) ,3,3,40,13.3,18,0,1,0,0,0,0,1,10,11.5,13
1818,2021,16,25,Braxton Berrios (NYJ) ,5,6,37,7.4,12,0,0,1,3,0,0,1,4,6.5,9
1819,2021,16,26,Brandon Aiyuk (SF) ,4,5,40,10,17,0,1,0,0,0,0,1,10,12,14
1820,2021,16,27,Odell Beckham Jr. (FA) ,4,8,37,9.3,16,0,1,0,0,0,0,1,9.7,11.7,13.7
1821,2021,16,29,Nico Collins (HOU) ,3,4,33,11,13,0,1,0,0,0,0,1,9.3,10.8,12.3
1822,2021,16,30,Mecole Hardman (KC) ,3,5,31,10.3,14,0,1,0,0,0,0,1,9.1,10.6,12.1
1823,2021,16,31,Diontae Johnson (PIT) ,6,9,51,8.5,18,0,1,0,0,0,1,1,9.1,12.1,15.1
1824,2021,16,36,Rashod Bateman (BAL) ,4,5,26,6.5,11,0,1,0,0,0,0,1,8.6,10.6,12.6
1825,2021,16,37,Michael Pittman Jr. (IND) ,8,12,82,10.3,20,1,0,1,3,0,0,1,8.5,12.5,16.5
1826,2021,16,39,Marvin Jones Jr. (JAC) ,8,13,74,9.3,19,0,0,0,0,0,0,1,7.4,11.4,15.4
1827,2021,16,42,CeeDee Lamb (DAL) ,4,5,66,16.5,25,2,0,1,-2,0,0,1,6.4,8.4,10.4
1828,2021,16,44,Jerry Jeudy (DEN) ,3,4,60,20,40,3,0,0,0,0,0,1,6,7.5,9
1829,2021,16,45,Darnell Mooney (CHI) ,5,9,57,11.4,30,2,0,2,2,0,0,1,5.9,8.4,10.9
1830,2021,16,46,Jakobi Meyers (NE) ,6,8,59,9.8,21,1,0,0,0,0,0,1,5.9,8.9,11.9
1831,2021,16,47,Rashard Higgins (CAR) ,5,6,58,11.6,16,0,0,0,0,0,0,1,5.8,8.3,10.8
1832,2021,16,48,Robbie Anderson (ARI) ,5,10,58,11.6,18,0,0,0,0,0,0,1,5.8,8.3,10.8
1833,2021,16,50,Jarvis Landry (NO) ,4,7,55,13.8,24,1,0,0,0,0,0,1,5.5,7.5,9.5
1834,2021,16,51,DJ Moore (CAR) ,5,12,55,11,19,0,0,0,0,0,0,1,5.5,8,10.5
1835,2021,16,55,Michael Gallup (DAL) ,2,5,53,26.5,40,3,0,0,0,0,0,1,5.3,6.3,7.3
1836,2021,16,56,Zay Jones (JAC) ,6,8,50,8.3,15,0,0,0,0,0,0,1,5,8,11
1837,2021,16,57,Christian Kirk (JAC) ,7,9,48,6.9,14,0,0,0,0,0,0,1,4.8,8.3,11.8
1838,2021,16,58,Marquez Callaway (NO) ,4,5,46,11.5,17,0,0,0,0,0,0,1,4.6,6.6,8.6
1839,2021,16,59,Marquise Brown (ARI) ,5,9,44,8.8,15,0,0,0,0,0,0,1,4.4,6.9,9.4
1840,2021,16,61,Quez Watkins (PHI) ,3,3,43,14.3,39,2,0,0,0,0,0,1,4.3,5.8,7.3
1841,2021,16,62,Chase Claypool (CHI) ,4,6,41,10.3,24,1,0,0,0,0,0,1,4.1,6.1,8.1
1842,2021,16,63,Mack Hollins (LV) ,1,2,40,40,40,3,0,0,0,0,0,1,4,4.5,5
1843,2021,16,64,Terry McLaurin (WAS) ,3,6,40,13.3,19,0,0,0,0,0,0,1,4,5.5,7
1844,2021,16,66,Adam Thielen (MIN) ,3,3,40,13.3,25,1,0,0,0,0,0,1,4,5.5,7
1845,2021,16,68,Josh Reynolds (DET) ,2,7,36,18,23,1,0,0,0,0,0,1,3.6,4.6,5.6
1846,2021,16,69,Keenan Allen (LAC) ,4,6,35,8.8,15,0,0,0,0,0,0,1,3.5,5.5,7.5
1847,2021,16,70,A.J. Green (ARI) ,1,3,33,33,33,2,0,0,0,0,0,1,3.3,3.8,4.3
1848,2021,16,71,Kendrick Bourne (NE) ,2,4,33,16.5,20,1,0,0,0,0,0,1,3.3,4.3,5.3
1849,2021,16,72,Courtland Sutton (DEN) ,4,5,33,8.3,16,0,0,0,0,0,0,1,3.3,5.3,7.3
1850,2021,16,73,Olamide Zaccheaus (ATL) ,2,4,32,16,17,0,0,0,0,0,0,1,3.2,4.2,5.2
1851,2021,16,74,Damiere Byrd (ATL) ,1,3,11,11,11,0,0,0,0,0,0,1,1.1,1.6,2.1
1852,2021,16,75,Tyler Lockett (SEA) ,3,6,30,10,15,0,0,0,0,0,0,1,3,4.5,6
1853,2021,16,77,Keelan Cole Sr. (LV) ,2,2,25,12.5,19,0,0,0,0,0,0,1,2.5,3.5,4.5
1854,2021,16,78,Ray-Ray McCloud (SF) ,4,8,25,6.3,17,0,0,0,0,0,0,1,2.5,4.5,6.5
1855,2021,16,81,Kenny Golladay (NYG) ,3,8,22,7.3,11,0,0,0,0,0,0,1,2.2,3.7,5.2
1856,2021,16,84,Emmanuel Sanders (FA) ,2,4,20,10,11,0,0,0,0,0,0,1,2,3,4
1857,2021,16,85,Russell Gage (TB) ,4,5,39,9.8,15,0,0,0,0,0,1,1,1.9,3.9,5.9
1858,2021,16,87,Tyreek Hill (MIA) ,2,2,19,9.5,10,0,0,0,0,0,0,1,1.9,2.9,3.9
1859,2021,16,88,Tim Patrick (DEN) ,2,4,18,9,13,0,0,0,0,0,0,1,1.8,2.8,3.8
1860,2021,16,91,Kalif Raymond (DET) ,3,5,12,4,6,0,0,1,5,0,0,1,1.7,3.2,4.7
1861,2021,16,94,Jalen Reagor (MIN) ,2,4,15,7.5,13,0,0,0,0,0,0,1,1.5,2.5,3.5
1862,2021,16,96,Demarcus Robinson (BAL) ,2,2,15,7.5,9,0,0,0,0,0,0,1,1.5,2.5,3.5
1863,2021,16,101,Cedrick Wilson Jr. (MIA) ,2,3,10,5,4,0,0,0,0,0,0,1,1,2,3
1864,2021,16,104,Julio Jones (TB) ,1,1,7,7,7,0,0,0,0,0,0,1,0.7,1.2,1.7
1865,2021,16,106,Darius Slayton (NYG) ,1,5,7,7,7,0,0,0,0,0,0,1,0.7,1.2,1.7
1866,2021,16,107,Van Jefferson (LAR) ,1,6,6,6,6,0,0,0,0,0,0,1,0.6,1.1,1.6
1867,2021,16,111,Donovan Peoples-Jones (CLE) ,1,6,5,5,5,0,0,0,0,0,0,1,0.5,1,1.5
1868,2021,16,112,Adam Humphries (FA) ,2,6,4,2,6,0,0,0,0,0,0,1,0.4,1.4,2.4
1869,2021,17,1,Ja'Marr Chase (CIN) ,11,12,266,24.2,72,12,3,0,0,0,0,1,44.6,50.1,55.6
1870,2021,17,2,Amon-Ra St. Brown (DET) ,8,11,111,13.9,31,3,1,2,23,1,0,1,25.4,29.4,33.4
1871,2021,17,3,DK Metcalf (SEA) ,6,9,63,10.5,17,0,3,1,6,0,0,1,24.9,27.9,30.9
1872,2021,17,4,Davante Adams (LV) ,11,14,136,12.4,30,2,1,0,0,0,0,1,19.6,25.1,30.6
1873,2021,17,5,Braxton Berrios (NYJ) ,8,12,65,8.1,11,0,1,2,12,1,1,1,17.7,21.7,25.7
1874,2021,17,7,Cooper Kupp (LAR) ,6,7,95,15.8,24,3,1,0,0,0,0,1,15.5,18.5,21.5
1875,2021,17,9,Deebo Samuel (SF) ,3,6,63,21,45,3,1,7,19,0,0,1,14.2,15.7,17.2
1876,2021,17,11,Hunter Renfrow (LV) ,7,9,76,10.9,24,1,1,0,0,0,0,1,13.6,17.1,20.6
1877,2021,17,12,Jakobi Meyers (NE) ,8,8,73,9.1,17,0,1,0,0,0,0,1,13.3,17.3,21.3
1878,2021,17,13,Allen Lazard (GB) ,6,6,72,12,20,1,1,0,0,0,0,1,13.2,16.2,19.2
1879,2021,17,14,Darnell Mooney (CHI) ,7,13,69,9.9,18,0,1,0,0,0,0,1,12.9,16.4,19.9
1880,2021,17,15,Cedrick Wilson Jr. (MIA) ,6,6,35,5.8,11,0,1,0,0,0,0,1,9.5,12.5,15.5
1881,2021,17,16,Brandin Cooks (HOU) ,7,11,66,9.4,24,1,1,0,0,0,0,1,12.6,16.1,19.6
1882,2021,17,17,Mike Williams (LAC) ,3,4,63,21,45,3,1,0,0,0,0,1,12.3,13.8,15.3
1883,2021,17,18,Zay Jones (JAC) ,8,10,120,15,42,4,0,1,-1,0,0,1,11.9,15.9,19.9
1884,2021,17,19,K.J. Osborn (MIN) ,3,5,50,16.7,30,2,1,0,0,0,0,1,11,12.5,14
1885,2021,17,20,Mike Evans (TB) ,4,7,47,11.8,31,2,1,0,0,0,0,1,10.7,12.7,14.7
1886,2021,17,21,T.Y. Hilton (FA) ,1,3,45,45,45,3,1,0,0,0,0,1,10.5,11,11.5
1887,2021,17,22,Keenan Allen (LAC) ,4,9,44,11,16,0,1,0,0,0,0,1,10.4,12.4,14.4
1888,2021,17,23,Odell Beckham Jr. (FA) ,5,7,39,7.8,17,0,1,0,0,0,0,1,9.9,12.4,14.9
1889,2021,17,24,Marquez Callaway (NO) ,6,10,97,16.2,30,3,0,0,0,0,0,1,9.7,12.7,15.7
1890,2021,17,25,Michael Gallup (DAL) ,3,4,36,12,21,1,1,0,0,0,0,1,9.6,11.1,12.6
1891,2021,17,26,Tyler Boyd (CIN) ,4,6,36,9,17,0,1,0,0,0,0,1,9.6,11.6,13.6
1892,2021,17,27,Brandon Aiyuk (SF) ,4,6,94,23.5,43,4,0,0,0,0,0,1,9.4,11.4,13.4
1893,2021,17,28,Kendrick Bourne (NE) ,5,6,76,15.2,46,3,0,2,17,0,0,1,9.3,11.8,14.3
1894,2021,17,29,Demarcus Robinson (BAL) ,2,2,33,16.5,29,1,1,0,0,0,0,1,9.3,10.3,11.3
1895,2021,17,30,Tyler Lockett (SEA) ,3,3,24,8,28,1,1,1,7,0,0,1,9.1,10.6,12.1
1896,2021,17,31,Diontae Johnson (PIT) ,8,15,31,3.9,10,0,1,0,0,0,0,1,9.1,13.1,17.1
1897,2021,17,33,Christian Kirk (JAC) ,6,9,79,13.2,43,3,0,0,0,0,0,1,7.9,10.9,13.9
1898,2021,17,34,Amari Cooper (CLE) ,3,7,18,6,9,0,1,0,0,0,0,1,7.8,9.3,10.8
1899,2021,17,36,Donovan Peoples-Jones (CLE) ,3,5,76,25.3,39,3,0,0,0,0,0,1,7.6,9.1,10.6
1900,2021,17,37,A.J. Green (ARI) ,3,6,74,24.7,42,4,0,0,0,0,0,1,7.4,8.9,10.4
1901,2021,17,39,Van Jefferson (LAR) ,4,5,63,15.8,35,2,0,0,0,0,0,1,6.3,8.3,10.3
1902,2021,17,40,Tee Higgins (CIN) ,3,5,62,20.7,39,2,0,0,0,0,0,1,6.2,7.7,9.2
1903,2021,17,41,Terry McLaurin (WAS) ,7,8,61,8.7,12,0,0,0,0,0,0,1,6.1,9.6,13.1
1904,2021,17,42,Courtland Sutton (DEN) ,3,5,60,20,44,3,0,0,0,0,0,1,6,7.5,9
1905,2021,17,44,Justin Jefferson (MIN) ,6,11,58,9.7,16,0,0,0,0,0,0,1,5.8,8.8,11.8
1906,2021,17,45,Rashod Bateman (BAL) ,7,10,58,8.3,15,0,0,0,0,0,0,1,5.8,9.3,12.8
1907,2021,17,46,DeVonta Smith (PHI) ,3,6,54,18,30,2,0,0,0,0,0,1,5.4,6.9,8.4
1908,2021,17,47,Mecole Hardman (KC) ,1,1,53,53,53,4,0,0,0,0,0,1,5.3,5.8,6.3
1909,2021,17,48,Stefon Diggs (BUF) ,5,9,52,10.4,15,0,0,0,0,0,0,1,5.2,7.7,10.2
1910,2021,17,49,CeeDee Lamb (DAL) ,3,4,51,17,26,1,0,0,0,0,0,1,5.1,6.6,8.1
1911,2021,17,51,Russell Gage (TB) ,3,5,50,16.7,24,1,0,0,0,0,0,1,5,6.5,8
